epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
86,19405.8,0.46441,0.68491,0.21272,0.55597,0.49874,0.5165,0.36188,0.4251,0.68935,0.24687,0.0001585,0.0001585,0.0001585
87,19646.8,0.45855,0.68119,0.21453,0.60554,0.49092,0.53972,0.37852,0.42783,0.68326,0.25212,0.0001486,0.0001486,0.0001486
88,19891.3,0.453,0.67262,0.2101,0.57082,0.53655,0.54642,0.37781,0.43296,0.68346,0.2569,0.0001387,0.0001387,0.0001387
89,20139.4,0.45515,0.66917,0.21366,0.70221,0.47649,0.54209,0.37974,0.43275,0.68112,0.2594,0.0001288,0.0001288,0.0001288
90,20381.2,0.45089,0.66344,0.20325,0.53171,0.5513,0.54145,0.37743,0.42738,0.67525,0.25709,0.0001189,0.0001189,0.0001189
91,20625.5,0.41226,0.61505,0.2213,0.61625,0.48121,0.54668,0.38334,0.44228,0.66623,0.26629,0.000109,0.000109,0.000109
92,20867.7,0.40202,0.6105,0.21705,0.59256,0.49968,0.53877,0.38124,0.43495,0.66507,0.2603,9.91e-05,9.91e-05,9.91e-05
93,21115.1,0.40016,0.60492,0.21513,0.57233,0.55336,0.55311,0.3847,0.4396,0.6626,0.26471,8.92e-05,8.92e-05,8.92e-05
94,21361.2,0.39954,0.59488,0.21371,0.56871,0.50987,0.54525,0.38394,0.43683,0.66734,0.25998,7.93e-05,7.93e-05,7.93e-05
95,21604.4,0.39388,0.60045,0.20921,0.55341,0.52115,0.54365,0.38202,0.43436,0.66617,0.25899,6.94e-05,6.94e-05,6.94e-05
96,21847.6,0.39301,0.59411,0.20879,0.58852,0.56292,0.56197,0.3884,0.43738,0.66234,0.26284,5.95e-05,5.95e-05,5.95e-05
97,22094.1,0.39474,0.58218,0.20771,0.5948,0.526,0.5553,0.3841,0.43792,0.66315,0.26418,4.96e-05,4.96e-05,4.96e-05
98,22342.3,0.3923,0.58217,0.20918,0.56133,0.56716,0.55647,0.38841,0.4363,0.66277,0.26478,3.97e-05,3.97e-05,3.97e-05
99,22589.5,0.38547,0.59016,0.20506,0.61964,0.50819,0.55969,0.39058,0.43772,0.66122,0.26434,2.98e-05,2.98e-05,2.98e-05
100,22838.2,0.38841,0.57458,0.20746,0.60213,0.5601,0.56452,0.39275,0.43712,0.65877,0.26201,1.99e-05,1.99e-05,1.99e-05
