epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
101,20906.8,0.49414,0.73388,0.22727,0.57348,0.52971,0.52311,0.34674,0.42456,0.75528,0.24484,0.0067,0.0067,0.0067
102,21090.9,0.48325,0.74566,0.22015,0.50089,0.5305,0.49977,0.33137,0.42333,0.75863,0.24021,0.006667,0.006667,0.006667
103,21273.6,0.48014,0.72992,0.22313,0.54946,0.52226,0.51324,0.34082,0.42174,0.75491,0.24523,0.006634,0.006634,0.006634
104,21457.7,0.49365,0.73085,0.22294,0.57934,0.52825,0.51988,0.34606,0.42741,0.75095,0.24346,0.006601,0.006601,0.006601
105,21641,0.4906,0.72777,0.22349,0.51901,0.5388,0.50847,0.33786,0.42738,0.7593,0.24306,0.006568,0.006568,0.006568
106,21825.6,0.49424,0.72806,0.22317,0.52682,0.5339,0.5153,0.34432,0.42152,0.75839,0.24159,0.006535,0.006535,0.006535
107,22009.1,0.48467,0.72879,0.22158,0.58826,0.49894,0.50735,0.33715,0.42648,0.75212,0.2447,0.006502,0.006502,0.006502
108,22192.4,0.49431,0.72746,0.22883,0.60803,0.50854,0.51199,0.33739,0.43182,0.75169,0.24587,0.006469,0.006469,0.006469
109,22375.3,0.49985,0.72027,0.22391,0.51294,0.5257,0.49856,0.33365,0.43087,0.75477,0.24042,0.006436,0.006436,0.006436
110,22559.2,0.49016,0.7168,0.21628,0.58918,0.49307,0.50888,0.339,0.42644,0.74749,0.244,0.006403,0.006403,0.006403
111,22744.1,0.48657,0.71783,0.2216,0.51998,0.50337,0.50807,0.34269,0.42206,0.74701,0.23851,0.00637,0.00637,0.00637
112,22927.5,0.48033,0.72062,0.21631,0.5391,0.53855,0.51707,0.34557,0.42464,0.74197,0.24636,0.006337,0.006337,0.006337
113,23110.3,0.48132,0.72231,0.21929,0.55954,0.528,0.52223,0.34737,0.42573,0.74294,0.24342,0.006304,0.006304,0.006304
114,23293.7,0.49133,0.71479,0.22258,0.54571,0.5106,0.51607,0.34515,0.42162,0.74792,0.24248,0.006271,0.006271,0.006271
115,23478,0.48495,0.71486,0.22011,0.54623,0.52849,0.51743,0.3462,0.42499,0.74374,0.24235,0.006238,0.006238,0.006238
116,23661.1,0.47864,0.71311,0.21656,0.62478,0.51989,0.53571,0.35655,0.42457,0.74459,0.24565,0.006205,0.006205,0.006205
117,23841.9,0.47402,0.70535,0.216,0.54386,0.52427,0.52485,0.34924,0.42357,0.74382,0.24345,0.006172,0.006172,0.006172
118,24022,0.48262,0.71878,0.21763,0.56976,0.5383,0.53209,0.35305,0.42246,0.73973,0.24203,0.006139,0.006139,0.006139
119,24202.3,0.48292,0.71619,0.21842,0.57626,0.51058,0.53545,0.35405,0.42293,0.73616,0.24155,0.006106,0.006106,0.006106
120,24382.5,0.49161,0.70394,0.21831,0.55172,0.55015,0.52454,0.35229,0.42954,0.73692,0.24361,0.006073,0.006073,0.006073
121,24562.7,0.4972,0.71279,0.22166,0.56026,0.50266,0.51695,0.34975,0.43009,0.73791,0.24313,0.00604,0.00604,0.00604
122,24743.2,0.49545,0.71398,0.22075,0.59074,0.51999,0.53255,0.35274,0.42535,0.73859,0.24274,0.006007,0.006007,0.006007
123,24922.7,0.49427,0.71258,0.22363,0.5958,0.49893,0.53769,0.35281,0.42661,0.74311,0.2418,0.005974,0.005974,0.005974
124,25102.7,0.49126,0.70991,0.22046,0.57946,0.5228,0.53155,0.35671,0.42815,0.73454,0.24447,0.005941,0.005941,0.005941
125,25282.9,0.49553,0.70014,0.21985,0.61796,0.51248,0.54981,0.36876,0.43023,0.72843,0.24313,0.005908,0.005908,0.005908
126,25463.2,0.49398,0.70586,0.2183,0.54296,0.54805,0.52869,0.35551,0.42291,0.73605,0.24106,0.005875,0.005875,0.005875
127,25643.2,0.49197,0.70181,0.21899,0.64445,0.49655,0.54263,0.36084,0.42376,0.7405,0.24421,0.005842,0.005842,0.005842
128,25824.2,0.48293,0.70875,0.22027,0.6167,0.50148,0.53565,0.36155,0.42124,0.73242,0.24297,0.005809,0.005809,0.005809
129,26005.3,0.50212,0.71132,0.22439,0.57475,0.51097,0.52646,0.35399,0.4313,0.7314,0.24677,0.005776,0.005776,0.005776
130,26185.5,0.50588,0.69723,0.2201,0.61301,0.51998,0.53975,0.359,0.4372,0.7193,0.25178,0.005743,0.005743,0.005743
131,26366.2,0.49145,0.70785,0.22131,0.57308,0.52162,0.53474,0.35502,0.43326,0.72936,0.24968,0.00571,0.00571,0.00571
132,26546.7,0.50296,0.69488,0.22224,0.59604,0.54315,0.54304,0.36223,0.43602,0.72728,0.24976,0.005677,0.005677,0.005677
